"1921","C00251876","M7","24K","Candidate Committee","FEENSTRA FOR CONGRESS","IA",2022-06-23,2000,"C00693663","85890104","2022",2022,"AMGEN INC. POLITICAL ACTION COMMITTEE","PAC - Qualified","0",NA
"1922","C00552851","M5","24K","Candidate Committee","BO HINES FOR CONGRESS","NC",2022-04-10,3,"C00766162","B0793FAD8D7374BDBB23","2022",2022,"HOUSE FREEDOM FUND","PAC - Qualified","0",NA
"1923","C00552851","M5","24K","Candidate Committee","LAUREN BOEBERT FOR CONGRESS","CO",2022-04-06,10,"C00728238","BB3CBA5C206674328964","2022",2022,"HOUSE FREEDOM FUND","PAC - Qualified","0",NA
"1924","C00552851","M5","24K","Candidate Committee","PATRIOTS FOR PERRY","PA",2022-04-21,10,"C00510164","BC235872D84EF45B68E6","2022",2022,"HOUSE FREEDOM FUND","PAC - Qualified","0",NA
"1925","C00544254","M7","24K","Candidate Committee","ALEX PADILLA FOR SENATE","CA",2022-06-09,2500,"C00765164","500310725","2022",2022,"PERIMETER PAC","PAC - Qualified","0",NA
"1926","C00109017","M7","24K","Candidate Committee","TROY CARTER FOR CONGRESS","LA",2022-06-27,500,"C00763649","18750484","2022",2022,"AT&T INC. EMPLOYEE FEDERAL POLITICAL ACTION COMMITTEE (AT&T EMPLOYEE FEDERAL PAC)","PAC - Qualified","0",NA
"1927","C00607721","M7","24K","Candidate Committee","TIFFANY FOR WISCONSIN, INC.","WI",2022-06-22,2000,"C00718635","B586DF549BD5A4FF9A27","2022",2022,"LAND OF OPPORTUNITY PAC","PAC - Qualified","0",NA
"1928","C00293910","Q3","24K","Political Action Committee","LEGPAC","DC",2022-09-12,2500,"C00385534","14977517","2022",2022,"AMERICAN ASSOCIATION OF ORTHODONTISTS POLITICAL ACTION COMMITTEE","PAC - Qualified","0",NA
"1929","C00003806","Q3","24K","Candidate Committee","ANTHONY TONY HILL FOR CONGRESS","FL",2022-08-23,3000,"C00814533","VTDBCAG9B79","2022",2022,"AFL-CIO COPE POLITICAL CONTRIBUTIONS COMMITTEE","PAC - Qualified","0",NA
"1930","C00632992","Q3","24K","Candidate Committee","TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","TX",2022-07-13,1000,"C00371302","VSGA6A2VNY7","2022",2022,"DEVELOPING A NEW GENERATION PAC (DANG PAC)","PAC - Qualified","0",NA
"1931","C00277988","Q3","24K","Candidate Committee","ANGIE CRAIG FOR CONGRESS","MN",2022-08-10,500,"C00575209","SB23.5096","2022",2022,"WINTHROP & WEINSTINE, P.A. POLITICAL FUND","PAC - Qualified","0",NA
"1932","C00404392","Q3","24K","Candidate Committee","SCHELLER FOR CONGRESS, INC.","PA",2022-09-26,2500,"C00722892","SB23.11657","2022",2022,"CONSERVATIVE OPPURTUNITY LEADERSHIP AND ENTERPRISE PAC (COLE PAC)","PAC - Qualified","0",NA
"1933","C00583526","Q3","24K","Candidate Committee","PAUL JUNGE FOR CONGRESS","MI",2022-08-15,2500,"C00726687","SB23.5156","2022",2022,"TOGETHER UNITED FOR LIBERTY, INTEGRITY AND PROSPERITY PAC (TULIP PAC)","PAC - Qualified","0",NA
"1934","C00498931","Q3","24K","Candidate Committee","COURTNEY FOR CONGRESS","CT",2022-09-14,1000,"C00410233","SB23.5696","2022",2022,"COMMONWEALTH PAC","PAC - Qualified","0",NA
"1935","C00029504","M4","24K","Candidate Committee","TERRI SEWELL FOR CONGRESS","AL",2022-03-08,5000,"C00458976","85457868","2022",2022,"ENGINEERS POLITICAL EDUCATION COMMITTEE (EPEC)/INTERNATIONAL UNION OF OPERATING ENGINEERS","PAC - Qualified","0",NA
"1936","C00161901","M6","24K","Candidate Committee","ANN WAGNER FOR CONGRESS","MO",2022-05-04,2500,"C00495846","47710237","2022",2022,"EQUITABLE HOLDINGS, INC. POLITICAL ACTION COMMITTEE (EQUITABLE PAC)","PAC - Qualified","0",NA
"1937","C00469429","M6","24K","Candidate Committee","MAYRA FLORES FOR CONGRESS","TX",2022-05-17,5000,"C00768994","SB23.I45206","2022",2022,"CMR POLITICAL ACTION COMMITTEE","PAC - Qualified","0",NA
"1938","C00414649","M6","24K","Candidate Committee","VERN BUCHANAN FOR CONGRESS","FL",2022-05-17,2500,"C00412759","B5DB6A167015F49AFB49","2022",2022,"ENCOMPASS HEALTH CORPORATION POLITICAL ACTION COMMITTEE","PAC - Qualified","0",NA
"1939","C00328401","Q2","24K","Committee","SCOTT BAUGH FOR CONGRESS","CA",2022-06-29,2000,"C00798322","EB3395","2022",2022,"THE LINCOLN CLUB OF ORANGE COUNTY FEDERAL PAC","PAC - Qualified","0",NA
"1940","C00303339","M7","24K","Candidate Committee","RON ESTES FOR CONGRESS","KS",2022-06-21,5000,"C00632067","7A5D204669D4129A4AE","2022",2022,"NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS, INC. POLITICAL ACTION COMMITTEE","PAC - Qualified","0",NA
"1941","C00692590","M7","24K","Candidate Committee","TITUS FOR CONGRESS","NV",2022-06-21,500,"C00499467","VQZ9DAQ4JB9","2022",2022,"SUNSHINE ORGANIZATION FOR TREMENDOUS OPPORTUNITIES (SOTO PAC)","PAC - Nonqualified","0",NA
"1942","C00279455","M7","24K","Candidate Committee","MORGAN GRIFFITH FOR CONGRESS","VA",2022-06-01,1000,"C00477240","B59E001C7ADCB4F8684A","2022",2022,"ZENECA INC. POLITICAL ACTION COMMITTEE (AZPAC)","PAC - Qualified","0",NA
"1943","C00000935","M10","24Z","Organization","SOIREE VALET PARKING SERVICE, INC.","CA",2021-09-17,74,"C00639146","SB23-1029151","2021",2022,"DCCC","Party - Qualified","0",NA
"1944","C00252940","M10","24Z","Organization","ABUNDANCE STRATEGIES","DC",2022-09-27,21,"C00801274","VVAG5ARKB35","2022",2022,"LEAGUE OF CONSERVATION VOTERS ACTION FUND","PAC - Qualified","0",NA
"1945","C00075820","M10","31F","Political Action Committee","KOCH INDUSTRIES INC. PAC","DC",2021-08-09,45000,"C00236489","SA17.23108076","2021",2022,"NRCC","Party - Qualified","0",NA
"1946","C00075820","M7","31K","Political Action Committee","GENERAL MOTORS PAC (GM PAC)","DC",2022-06-29,30000,"C00076810","SA17.24355851","2022",2022,"NRCC","Party - Qualified","0",NA
"1947","C00010603","M3","41","Organization","PAGERDUTY INC","TX",2021-02-19,34725,"","500113417","2021",2022,"DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE","Party - Qualified","0",NA
"1948","C00010603","M12","41","Organization","VERIZON","NJ",2021-11-18,1892,"","500131515","2021",2022,"DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE","Party - Qualified","0",NA
"1949","C00003418","M4","42","Organization","KING & SPALDING LLP","DC",2021-03-03,11701,"","SB29-0.100022-1","2021",2022,"REPUBLICAN NATIONAL COMMITTEE","Party - Qualified","0",NA
"1950","C00027466","M9","42","Organization","WIN RED","VA",2021-08-24,3,"","SB29.I170771","2021",2022,"NRSC","Party - Qualified","0",NA
"1951","C00003418","YE","42","Organization","KASOWITZ BENSON TORRES LLP","NY",2021-12-15,250000,"","SB29-0.111664-1","2021",2022,"REPUBLICAN NATIONAL COMMITTEE","Party - Qualified","0",NA
"1952","C00000935","M9","42","Organization","PERKINS COIE LLP","DC",2022-08-05,88,"","SB29-1044355","2022",2022,"DCCC","Party - Qualified","0",NA
"1953","C00161810","M3","10J","Organization","THE CHICKASAW NATION","OK",2020-01-14,5000,NA,"6420417","2020",2020,"DEMOCRATIC PARTY OF NEW MEXICO","Party - Qualified","0",NA
"1954","C00136200","12G","15J","Organization","PUYALLUP TRIBE OF INDIANS","WA",2020-09-30,3414,NA,"SA12.36523.67","2020",2020,"RHODE ISLAND DEMOCRATIC STATE COMMITTEE","Party - Qualified","0",NA
"1955","C00007658","M5","18G","Committee","DEMOCRATIC NATIONAL COMMITTEE","DC",2019-04-25,8254,"C00010603","12-000086473","2019",2020,"DEMOCRATIC PARTY OF SOUTH CAROLINA","Party - Qualified","0",NA
"1956","C00012476","M11","18G","Political Action Committee","PIPEFITTERS LOCAL UNION NO 274 POLITICAL ACTION COMMITTEE","NJ",2019-10-17,3407,"C00190991","SA12.20515","2019",2020,"UA UNION PLUMBERS & PIPEFITTERS VOTE! PAC (UNITED ASSOCIATION OF JOURNEYMEN AND APPRENTICES OF THE PLUMBING & PIPEFITTING INDUSTRY OF THE UNITED STATES AND CANADA)","PAC - Qualified","0",NA
"1957","C00007922","M12","18G","Political Action Committee","MASON TENDERS DISTRICT COUNCIL PAC FEDERAL ACCOUNT","NY",2019-11-19,44667,"C00337733","VPFGGSHTFV0","2019",2020,"LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC","PAC - Qualified","0",NA
"1958","C00105668","M8","18G","Party Organization","DEMOCRATIC GRASSROOTS VICTORY FUND","DC",2019-07-26,10000,"C00658476","INCA439008","2019",2020,"CALIFORNIA DEMOCRATIC PARTY","Party - Qualified","0",NA
"1959","C00162578","Q3","18G","Committee","DEMOCRATIC NATIONAL COMMITTEE","DC",2019-09-11,3550,"C00010603","12-01-08980-12262","2019",2020,"WVDP","Party - Qualified","0",NA
"1960","C00010603","M8","18G","Party Organization","DNC SERVICES CORP./DEM. NAT'L COMMITTEE","DC",2019-07-15,200000,"C00010603","33930982","2019",2020,"DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE","Party - Qualified","0",NA
"1961","C00019380","30G","18G","Political Action Committee","BIDEN VICTORY FUND","DC",2020-11-09,460000,"C00744946","12-000083115","2020",2020,"KANSAS DEMOCRATIC PARTY","Party - Qualified","0",NA
"1962","C00008086","M6","18G","Political Action Committee","REPUBLICAN NATIONAL COMMITTEE","DC",2020-05-29,17600,"C00003418","AC366636152014C94862","2020",2020,"MONTANA REPUBLICAN STATE CENTRAL COMMITTEE","Party - Qualified","0",NA
"1963","C00003111","M6","18G","Political Action Committee","NRSC TARGETED STATE VICTORY","DC",2020-05-27,19572,"C00724344","SA12.42287","2020",2020,"MAINE REPUBLICAN PARTY","Party - Qualified","0",NA
"1964","C00143230","M2","18G","Party Organization","DEMOCRATIC NATIONAL COMMITTEE","DC",2020-01-30,849,"C00010603","VTR9ZKYE188","2020",2020,"NEW YORK STATE DEMOCRATIC COMMITTEE","Party - Qualified","0",NA
"1965","C00179408","M10","18G","Candidate Committee","SARA GIDEON FOR MAINE","ME",2020-09-08,750000,"C00709899","12-000077339","2020",2020,"MAINE DEMOCRATIC PARTY","Party - Qualified","0",NA
"1966","C00044990","30G","18G","Party Organization","REPUBLICAN NATIONAL COMMITTEE","DC",2020-10-30,1500,"C00003418","ACCA55F222F394542801","2020",2020,"SOUTH DAKOTA REPUBLICAN PARTY","Party - Qualified","0",NA
"1967","C00167213","30G","18G","Political Action Committee","BICE VICTORY COMMITTEE","OK",2020-10-20,39793,"C00756866","SA12.27556","2020",2020,"OKLAHOMA LEADERSHIP COUNCIL","Party - Qualified","0",NA
"1968","C00019331","M9","18G","Committee","DEMOCRATIC NATIONAL COMMITTEE","DC",2020-08-25,595000,"C00010603","12-000753897","2020",2020,"DEMOCRATIC PARTY OF WISCONSIN","Party - Qualified","0",NA
"1969","C00016899","30G","18G","Political Action Committee","BIDEN VICTORY FUND","OH",2020-10-22,140000,"C00744946","12-000584845","2020",2020,"OHIO DEMOCRATIC PARTY","Party - Qualified","0",NA
"1970","C00150672","M7","18G","Party Organization","REPUBLICAN NATIONAL COMMITTEE","DC",2020-06-16,95500,"C00003418","AE24F93A488E7442DBC5","2020",2020,"GEORGIA REPUBLICAN PARTY INC.","Party - Qualified","0",NA
"1971","C00467431","M2","18J","Political Action Committee","BNSF RAILPAC","DC",2020-01-26,5000,"C00235739","SA.501412.3.48","2020",2020,"THE EYE OF THE TIGER POLITICAL ACTION COMMITTEE","PAC - Qualified","0",NA
"1972","C00084368","YE","18J","Political Action Committee","VALERO ENERGY CORPORATION PAC","TX",2020-12-24,5000,"C00109546","AB35AAC578E8647AEBE4","2020",2020,"MISSISSIPPI REPUBLICAN PARTY","Party - Qualified","0",NA
"1973","C00035600","M9","18J","Political Action Committee","END CITIZENS UNITED","DC",2020-07-27,1500,"C00573261","7365898","2020",2020,"IOWA DEMOCRATIC PARTY","Party - Qualified","0",NA
"1974","C00166710","30G","18J","Political Action Committee","BRICKLAYERS AND ALLIED CRAFTWORKERS PAC","DC",2020-09-23,2500,"C00003632","11C-000458490","2020",2020,"ARIZONA DEMOCRATIC PARTY","Party - Qualified","0",NA
"1975","C00489336","M3","18K","Political Action Committee","AMERICAN CONGRESS OF OBSTETRICIANS & GYNECOLOGISTS","DC",2019-02-27,2500,"C00364158","SA11C-CN540","2019",2020,"WILD AND WONDERFUL PAC","PAC - Qualified","0",NA
"1976","C00019331","M6","18K","Political Action Committee","UAW V CAP UNITED AUTO WORKERS","MI",2019-05-15,1000,"C00002840","11C-000649423","2019",2020,"DEMOCRATIC PARTY OF WISCONSIN","Party - Qualified","0",NA
"1977","C00038505","M4","18K","Party Organization","REPUBLICAN PARTY OF VIRGINIA","VA",2019-03-13,10000,"C00001305","AF31F5800AB9049FAB9B","2019",2020,"NORTH CAROLINA REPUBLICAN PARTY","Party - Qualified","0",NA
"1978","C00000935","M4","18K","Political Action Committee","AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC)","DC",2019-03-29,2500,"C00206136","VT4C31180G32","2019",2020,"DCCC","Party - Qualified","0",NA
"1979","C00147512","M5","18K","Political Action Committee","HUMANA INC. POLITICAL ACTION COMMITTEE","DC",2019-04-09,5000,"C00271007","VNW66GT3M04","2019",2020,"CONGRESSIONAL BLACK CAUCUS PAC","PAC - Qualified","0",NA
"1980","C00614917","MY","18K","Committee","THE NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION ACTION COMMITTEE FOR RURAL ELECTRIFICA","VA",2019-02-28,5000,"C00002972","INCA81","2019",2020,"VALLEY FIRST LEADERSHIP PAC","PAC - Nonqualified","0",NA
"1981","C00495887","MY","18K","Political Action Committee","UNITED PARCEL SERVICE INC. PAC (UPS PAC)","GA",2019-05-03,3500,"C00064766","SA11C.7149","2019",2020,"TOMORROW IS MEANINGFUL PAC","PAC - Qualified","0",NA
"1982","C00649574","Q1","18K","Committee","EQUITABLE HOLDINGS, INC. POLITICAL ACTION COMMITTEE (EQUITABLE PAC)","NY",2020-03-13,2500,"C00161901","SA11C.5426","2020",2020,"CRAPO VICTORY COMMITTEE","PAC - Nonqualified","0",NA
"1983","C00409003","YE","18K","Political Action Committee","NATIONAL APARTMENT ASSOCIATION PAC","VA",2019-12-12,1500,"C00113241","A3353681D198C4479BF2","2019",2020,"HEARTLAND VALUES PAC","PAC - Qualified","0",NA
"1984","C00409730","MY","18K","Political Action Committee","AMERICAN HOSPITAL ASSOCIATION PAC","DC",2019-05-20,5000,"C00106146","C11404916","2019",2020,"NEW DEMOCRAT COALITION ACTION FUND","PAC - Qualified","0",NA
"1985","C00409623","MY","18K","Committee","AMGEN INC. POLITICAL ACTION COMMITTEE","DC",2019-06-20,5000,"C00251876","SA11C.8928","2019",2020,"SYNERGY PAC","PAC - Qualified","0",NA
"1986","C00629311","MY","18K","Political Action Committee","COMCAST CORPORATION & NBCUNIVERSAL PAC - FEDERAL","PA",2019-06-06,2500,"C00248716","VPFCDPCHWD6","2019",2020,"GRANITE VALUES PAC","PAC - Qualified","0",NA
"1987","C00439398","MY","18K","Political Action Committee","FEDEX CORPORATION POLITICAL ACTION COMMITTEE (FEDEXPAC)","TN",2019-01-04,3000,"C00068692","VNHYJF0S3P0","2019",2020,"TEXAS FIRST PAC","PAC - Qualified","0",NA
"1988","C00348607","MY","18K","Political Action Committee","NATIONAL ASSOCIATION OF BROADCASTERS PAC","DC",2019-03-05,5000,"C00009985","VTE5WWM5JT2","2019",2020,"IMPACT","PAC - Qualified","0",NA
"1989","C00027466","M3","18K","Political Action Committee","FIDELITY INVESTMENTS PAC","MA",2019-02-28,15000,"C00380550","SA11C.13783169","2019",2020,"NRSC","Party - Qualified","0",NA
"1990","C00565630","Q3","18K","Political Action Committee","EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC","VA",2019-09-25,2500,"C00088591","SA11C.5010","2019",2020,"MAINTAINING ALL REPUBLICANS IN OFFICE PAC","PAC - Nonqualified","0",NA
"1991","C00632992","M10","18K","Political Action Committee","MASSACHUSETTS MUTUAL LIFE INSURANCE CO. PAC (MMPAC)","MA",2019-09-30,2500,"C00118943","VSH9EJDC7Z2","2019",2020,"DEVELOPING A NEW GENERATION PAC (DANG PAC)","PAC - Qualified","0",NA
"1992","C00105668","M6","18K","Candidate Committee","WARREN FOR PRESIDENT","MA",2019-05-28,4100,"C00693234","INCA435576","2019",2020,"CALIFORNIA DEMOCRATIC PARTY","Party - Qualified","0",NA
"1993","C00025254","M10","18K","Candidate Committee","NOLAN FOR CONGRESS COMMITTEE","MN",2019-09-03,1000,"C00499053","2488254","2019",2020,"MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY","Party - Qualified","0",NA
"1994","C00632992","M2","18K","Political Action Committee","NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION PAC","DC",2020-01-17,1000,"C00238725","VSH9EJZEGJ4","2020",2020,"DEVELOPING A NEW GENERATION PAC (DANG PAC)","PAC - Qualified","0",NA
"1995","C00494302","MY","18K","Political Action Committee","AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC)","TX",2019-03-12,5000,"C00109017","A17319F59E0654376AA0","2019",2020,"LEAD ENCOURAGE ELECT PAC","PAC - Qualified","0",NA
"1996","C00458570","YE","18K","Political Action Committee","IHEARTMEDIA, INC. - CLEAR CHANNEL OUTDOOR PAC","TX",2019-12-30,2500,"C00279216","VN919F9KC35","2019",2020,"A NEW DIRECTION PAC","PAC - Qualified","0",NA
"1997","C00592089","YE","18K","Committee","FEDEX CORPORATION POLITICAL ACTION COMMITTEE (FEDEXPAC)","TN",2019-11-11,1000,"C00068692","AA5194F2EBCFB442BA92","2019",2020,"ELECTING MAJORITY MAKING EFFECTIVE REPUBLICANS","PAC - Qualified","0",NA
"1998","C00552539","M6","18K","Political Action Committee","SMART TD PAC","OH",2020-05-03,1000,"C00001636","VNHYYMYSVR5","2020",2020,"MAKE IT WORK PAC","PAC - Qualified","0",NA
"1999","C00344648","YE","18K","Political Action Committee","ANTHEM, INC. POLITICAL ACTION COMMITTEE (ANTHEM PAC)","IN",2019-12-06,4000,"C00197228","A650853870B8B47EA811","2019",2020,"RELY ON YOUR BELIEFS FUND","PAC - Qualified","0",NA
"2000","C00568873","YE","18K","Political Action Committee","ALLIANCE OF AUTOMOBILE MANUFACTURERS INC POLITICAL ACTION COMMITTEE","DC",2019-09-30,1000,"C00516526","1573502","2019",2020,"HAWAII SENATE VICTORY FUND","PAC - Nonqualified","0",NA
"2001","C00536540","YE","18K","Political Action Committee","COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTE","PA",2019-12-27,5000,"C00248716","SA11C.2477291","2019",2020,"JOBS, FREEDOM, AND SECURITY PAC","PAC - Qualified","0",NA
"2002","C00010868","M7","18K","Political Action Committee","CDM SMITH INC. NATIONAL PAC","VA",2019-06-27,2500,"C00398222","ACD2BA8F0E4FE45C6A2D","2019",2020,"AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC)","PAC - Qualified","0",NA
"2003","C00007450","M4","18K","Political Action Committee","DOMINION ENERGY, INC. POLITICAL ACTION COMMITTEE - DOMINION PAC","VA",2020-03-13,5000,"C00108209","43DBAA58AF3A45BB85BB","2020",2020,"AMERICAN GAS ASSOCIATION POLITICAL ACTION COMMITTEE","PAC - Qualified","0",NA
"2004","C00167684","Q2","18K","Committee","SNAKE RIVER SUGAR COMPANY POLITICAL ACTION COMMITTEE","ID",2020-04-14,5000,"C00326389","SA11C.7446","2020",2020,"AMERICAN SUGARBEET GROWERS ASSOCIATION PAC","PAC - Qualified","0",NA
"2005","C00005926","M11","18K","Political Action Committee","THE BOEING COMPANY POLITICAL ACTION COMMITTEE","VA",2019-10-08,2500,"C00142711","ABD89C68CB5754E37AA2","2019",2020,"ILLINOIS REPUBLICAN PARTY - FEDERAL","Party - Qualified","0",NA
"2006","C00528414","Q1","18K","Political Action Committee","AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION PAC","VA",2020-02-28,2000,"C00343459","SA11C.6523","2020",2020,"HEALTHCARE FREEDOM FUND","PAC - Nonqualified","0",NA
"2007","C00489518","Q1","18K","Candidate Committee","RICHARD E NEAL FOR CONGRESS COMMITTEE","MA",2020-03-10,1000,"C00226522","SA11C.4117","2020",2020,"COLLEGE DEMOCRATS OF MASSACHUSETTS","PAC - Nonqualified","0",NA
"2008","C00568154","Q3","18K","Committee","NORTHVILLE DEMOCRATIC CLUB PAC","MI",2020-09-10,334,"C00425967","SA11C.5368","2020",2020,"LIVONIA DEMOCRATIC CLUB","PAC - Nonqualified","0",NA
"2009","C00178038","M2","18K","Political Action Committee","KEYSTONE AMERICA PAC","PA",2020-01-07,2500,"C00439992","2861646","2020",2020,"NEW HAMPSHIRE DEMOCRATIC PARTY","Party - Qualified","0",NA
"2010","C00178038","YE","18K","Political Action Committee","THE NEA FUND FOR CHILDREN AND PUBLIC EDUCATION","DC",2019-12-31,5000,"C00003251","2640089","2019",2020,"NEW HAMPSHIRE DEMOCRATIC PARTY","Party - Qualified","0",NA
"2011","C00409110","Q1","18K","Political Action Committee","EMPLOYEES OF NORTHROP GRUMMAND CORP PAC","CA",2020-03-03,2500,"C00088591","VVC61QFGDE3","2020",2020,"GREEN MOUNTAIN PAC","PAC - Qualified","0",NA
"2012","C00693853","Q2","18K","Political Action Committee","KEYSTONE AMERICA PAC","DC",2020-06-30,2500,"C00439992","VSH8GMHHXD4","2020",2020,"PETERS VICTORY 2020","PAC - Nonqualified","0",NA
"2013","C00760686","YE","18K","Political Action Committee","DEFEAT BY TWEET","NY",2020-12-24,8441,"C00749143","2872587","2020",2020,"BLACK LIVES MATTER PAC","Independent Expenditure-only (Super PACs)","0",NA
"2014","C00608463","Q3","18K","Committee","NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION POLITICAL ACTION COMMITTEE (NECAPAC)","MD",2020-09-30,2500,"C00113811","SA11C.4579","2020",2020,"SALT CITY PAC","PAC - Nonqualified","0",NA
"2015","C00568162","Q3","18K","Political Action Committee","RAYONIER INC GOOD GOVERNMENT COMMITTEE PAC","FL",2020-07-24,1000,"C00451757","SA11C.874516","2020",2020,"SCALISE LEADERSHIP FUND","PAC - Nonqualified","0",NA
"2016","C00629311","M9","18K","Political Action Committee","SMART TD PAC","OH",2020-08-25,1000,"C00001636","VPFCDPWKSP3","2020",2020,"GRANITE VALUES PAC","PAC - Qualified","0",NA
"2017","C00344648","M10","18K","Political Action Committee","UNITED SERVICES AUTOMOBILE ASSOCIATION EMPLOYEE PAC - USAA EMPLOYEE PAC","TX",2020-09-16,5000,"C00164145","A99EA413D352F4CC8BFE","2020",2020,"RELY ON YOUR BELIEFS FUND","PAC - Qualified","0",NA
"2018","C00375584","M8","18K","Political Action Committee","CULAC THE PAC OF CREDIT UNION NATIONAL ASSOCIATION","DC",2020-07-09,5000,"C00007880","C7173154","2020",2020,"GREAT LAKES PAC","PAC - Qualified","0",NA
"2019","C00089243","12G","18K","Political Action Committee","MCKESSON CORPORATION EMPLOYEES POLITICAL FUND","CA",2020-10-08,500,"C00108035","VPFBMPZ8H71","2020",2020,"MASSACHUSETTS DEMOCRATIC STATE COMMITTEE","Party - Qualified","0",NA
"2020","C00506865","Q3","18K","Political Action Committee","ATLAS AIR WORLDWIDE HOLDINGS, INC. PAC","NY",2020-08-20,2500,"C00478099","AE86207A57A5844EA980","2020",2020,"DAINES MONTANA VICTORY COMMITTEE","PAC - Nonqualified","0",NA
"2021","C00573493","12G","18K","Political Action Committee","SENTRY INSURANCE A MUTUAL CO","WI",2020-10-14,2500,"C00545194","A8A0D433BFF9A4E529ED","2020",2020,"RESTORING OUR DEMOCRACY (ROD PAC)","PAC - Qualified","0",NA
"2022","C00480228","12G","18K","Political Action Committee","BHFS-E PC PAC (BROWNSTEIN HYATT FARBER SCHRECK POLITICAL AC","CO",2020-10-14,1000,"C00390583","SA11C.79782","2020",2020,"CONTINUING AMERICA'S STRENGTH AND SECURITY PAC","PAC - Qualified","0",NA
"2023","C00636100","12G","18K","Political Action Committee","AMERICAN ASSOCIATION OF CLINICAL UROLOGISTS PAC UROPAC","DC",2020-10-05,250,"C00273003","VR0J5N7DFD6","2020",2020,"DURBIN VICTORY FUND","PAC - Nonqualified","0",NA
"2024","C00528950","Q3","18K","Committee","LCV VICTORY FUND","DC",2020-09-18,250000,"C00486845","SA11C.4147","2020",2020,"BLACK MEN VOTE","Independent Expenditure-only (Super PACs)","0",NA
"2025","C00000935","M10","18K","Political Action Committee","CONSTELLATION BRANDS INC POLITICAL ACTION COMMITTEE","NY",2020-09-25,15000,"C00304832","31556292","2020",2020,"DCCC","Party - Qualified","0",NA
"2026","C00105668","M9","18K","Committee","LAGUNA BEACH DEMOCRATIC CLUB","CA",2020-08-11,400,"C00455683","INCA456486","2020",2020,"CALIFORNIA DEMOCRATIC PARTY","Party - Qualified","0",NA
"2027","C00075820","12G","18K","Political Action Committee","CMR PAC","VA",2020-10-08,10000,"C00469429","SA11C.20769247","2020",2020,"NRCC","Party - Qualified","0",NA
"2028","C00747766","30G","18K","Political Action Committee","LEAGUE OF CONSERVATION VOTERS ACTION FUND (PAC)","DC",2020-10-29,500,"C00252940","VTEFS10MZ718","2020",2020,"TRUTH TO POWER","PAC - Nonqualified","0",NA
"2029","C00492058","YE","18K","Political Action Committee","DELOITTE PAC","DC",2020-12-04,4000,"C00211318","SA11C-CN2744","2020",2020,"LEADERSHIP AND ACCOUNTABILITY ARE NATIONAL KEYS PAC","PAC - Qualified","0",NA
"2030","C00729731","30G","18K","Candidate Committee","HOYER FOR CONGRESS","DC",2020-10-26,5000,"C00140715","SA11C.4174","2020",2020,"FEEHAN VICTORY COMMITTEE","PAC - Nonqualified","0",NA
"2031","C00540187","30G","18K","Political Action Committee","CREDIT SUISSE SECURITIES (USA) LLC POLITICAL ACTION COMMITTE","DC",2020-10-26,5000,"C00111559","SA11C.26068","2020",2020,"INNOVATION POLITICAL ACTION COMMITTEE","PAC - Qualified","0",NA
"2032","C00431924","Q3","18K","Committee","AMGEN INC. POLITICAL ACTION COMMITTEE","DC",2020-07-14,5000,"C00251876","SA11C.5329","2020",2020,"KIDNEY CARE PARTNERS POLITICAL ACTION COMMITTEE","PAC - Qualified","0",NA
"2033","C00495887","Q3","18K","Political Action Committee","NEW YORK LIFE INSURANCE COMPANY PAC","NY",2020-09-18,5000,"C00158881","SA11C.5028","2020",2020,"TOMORROW IS MEANINGFUL PAC","PAC - Qualified","0",NA
"2034","C00685123","60D","18U","Organization","CHARLOTTE REGIONAL VISITORS AUTHORITY","NC",2020-02-10,345,"","SA14.129","2020",2020,"CLT HOST 2020 INC","Party - Nonqualified","0",NA
"2035","C00454850","Q3","22Z","Candidate Committee","KLOBUCHAR FOR MINNESOTA 2012","MN",2020-08-31,500,"C00431353","SA16.6480","2020",2020,"LITTLE SIOUX CORN PROCESSORS PAC, LSCP LLC PAC","PAC - Qualified","0",NA
"2036","C00550566","M3","24A","Organization","ASO COMMUNICATIONS","CA",2020-02-20,5000,"P80001571","SE.4463","2020",2020,"CIVIC INNOVATION USA INC","Independent Expenditure-only (Super PACs)","0",NA
"2037","C00707703","YE","24A","Organization","FACEBOOK INCORPORATED","CA",2019-07-16,109,"S2KY00012","SE.4120","2019",2020,"GUARDIAN PAC","Independent Expenditure-only (Super PACs)","0",NA
